,emb1,emb2,emb3,emb4,emb5,emb6,emb7,emb8,emb9,emb10,emb11,emb12,emb13,emb14,emb15,emb16,emb17,emb18,emb19,emb20,emb21,emb22,emb23,emb24,emb25,emb26,emb27,emb28,emb29,emb30,emb31,emb32,emb33,emb34,emb35,emb36,emb37,emb38,emb39,emb40,emb41,emb42,emb43,emb44,emb45,emb46,emb47,emb48,emb49,emb50,emb51,emb52,emb53,emb54,emb55,emb56,emb57,emb58,emb59,emb60,emb61,emb62,emb63,emb64,emb65,emb66,emb67,emb68,emb69,emb70,emb71,emb72,emb73,emb74,emb75,emb76,emb77,emb78,emb79,emb80,emb81,emb82,emb83,emb84,emb85,emb86,emb87,emb88,emb89,emb90,emb91,emb92,emb93,emb94,emb95,emb96,emb97,emb98,emb99,emb100,emb101,emb102,emb103,emb104,emb105,emb106,emb107,emb108,emb109,emb110,emb111,emb112,emb113,emb114,emb115,emb116,emb117,emb118,emb119,emb120,emb121,emb122,emb123,emb124,emb125,emb126,emb127,emb128
R4470253,0.4075500653830037,0.6625905868661883,0.554025411979592,0.6614296831390135,0.14764719489605066,0.4729379783216711,0.5526076872386689,0.5210079873152617,0.4831055961523047,0.4741653126739021,0.44687855611253935,0.4232838786971533,0.6741686313830342,0.29905474571522495,0.5880921359481116,0.52005259604956,0.2605337941577971,0.3389169592226364,0.5525059673249196,0.24179595708619459,0.5995550873883992,0.5309429748591259,0.5502736810166982,0.5742734404616406,0.218024838924589,0.5064970568935067,0.5773127735617909,0.5351624423149259,0.35757316432150765,0.5915321791454426,0.29397233854996635,0.4019557380400405,0.3908650940039753,0.5670686638101016,0.3378929429187687,0.35266925990729675,0.5417442481430325,0.41101849524437006,0.43172204773456563,0.31185384917007086,0.5589194848069705,0.6490208511764965,0.5129293492631486,0.45502898604189707,0.41492705767577637,0.24654714562961827,0.5768056107203139,0.5273386160467264,0.3856565870165744,0.3974282386231116,0.5355363916863318,0.3266565452115594,0.5058586578465383,0.49814936144731237,0.556650126216701,0.3903583355104004,0.40169479367631705,0.4730231701098841,0.4736260398227166,0.5038113952033638,0.4591552840819241,0.5204052445854604,0.4736737976588842,0.564281450047503,0.5383030404433665,0.20002394176360533,0.4702892650523361,0.42710540319790824,0.4820134602261152,0.726733667491419,0.5145922787974411,0.25824130590507854,0.34043919451491833,0.4060531621875574,0.2971089123797615,0.4918863789503322,0.5443510901460995,0.487252706984512,0.19051309332960845,0.4267829604194616,0.30679489027047313,0.5583695487585958,0.5507248704105563,0.5172298676891783,0.35447920399203164,0.30645202231614577,0.2841256591250914,0.47151009224273804,0.48311592414136634,0.5862852926082561,0.3521120483601923,0.29309691605141913,0.3323115212384859,0.4143638101143193,0.3165872174084139,0.35577264925280333,0.4228997944028973,0.3560504707946793,0.5174140083386141,0.5652409857710191,0.5060132495554707,0.5799005101616647,0.41448681498329254,0.38401646925426297,0.4295001736360384,0.6398054146324946,0.47530312117836276,0.3852081228889115,0.23881480351947246,0.6959813683367599,0.5818166749762713,0.4080640776918493,0.4130931387736618,0.3594074390645899,0.3011302329030248,0.4408778019136489,0.6414025950227249,0.6223813666404139,0.38251263782805806,0.6484693177110886,0.4172506217602703,0.26291304940430177,0.5601195151674181,0.32959034718637686,0.3498963208427509,0.5746376242918347,0.452282667434388,0.47010110471017846
R5541746,0.4474872455012534,0.5826830444536807,0.5218883805942924,0.55737098267972,0.32651860301735597,0.4670672804054854,0.5276189343906504,0.4854322266932615,0.4446555801801521,0.4535479751307177,0.4595730816466667,0.41194021208381226,0.5732996643943192,0.4314375852328298,0.5257482129629082,0.5112486784104937,0.37605477728317055,0.4169636199477582,0.49803652048473046,0.34129567356595936,0.5470243284657331,0.49649226704546773,0.5383247121695162,0.5316442402955325,0.3308809414290511,0.4948208195838517,0.5394309229706113,0.5135813401877909,0.3692354694072371,0.5333540518244789,0.3659398474131124,0.410237390485028,0.4127708676528889,0.5073091530946399,0.38187047657196427,0.3770582097036339,0.4922933849298096,0.4090954984770719,0.45103626299005595,0.3909869880428641,0.5232005228235695,0.556376206695324,0.47290596401836765,0.43552008559371624,0.408638760676586,0.3334918739393171,0.5120650654063323,0.5181390757555604,0.3784272450665442,0.4370722225382977,0.5243667521325995,0.40255074348602166,0.5072339171400868,0.4740632943399488,0.5086994434427109,0.4071279422512856,0.4184779492693663,0.44413244674740465,0.46078425751322355,0.506816655727501,0.45185776273546036,0.5123838897454762,0.498541062191781,0.5366552411948341,0.4970605676942636,0.3320614840287954,0.47914366504544026,0.4096281515459154,0.4860730843697948,0.6009652399993407,0.47900775404678136,0.3354906013781249,0.39504695125531847,0.4226568786626612,0.35430659719280044,0.4763218788430736,0.5165574187071394,0.44998212605264526,0.32611521425716705,0.42425302330183295,0.34922778224092266,0.5366597453521671,0.5289248004619213,0.5119059359922803,0.3825043993471314,0.377927643895477,0.3700469807088457,0.4443327539504422,0.4668399423272163,0.536220367898512,0.41329993869557197,0.3714759049793201,0.39310721797208814,0.40664704855633454,0.3614118583814913,0.40501698673143405,0.4474047811372647,0.36826121147159774,0.5014417432596975,0.5150146674455833,0.47123926659459053,0.5232474502526799,0.42377401343083054,0.39853099690688987,0.43727024189443725,0.5705398813859267,0.48036597042511436,0.39869265278017796,0.3495866514546565,0.5760601836249903,0.516035932467867,0.42760549893897376,0.43402159927781714,0.3924963930054184,0.3628211520154168,0.4520310828570932,0.5690847942119234,0.5518600351667416,0.41204950854972017,0.5511645722091483,0.43886927387890096,0.36299631344880817,0.5113664990169384,0.37243726784268977,0.3854908406098028,0.5375198346234162,0.4568527818391773,0.4932709491341224
R1801421,0.43898239301122777,0.6028448008710664,0.5310530948596468,0.5778754057543161,0.31025429360485474,0.4667379706871048,0.5395060990486751,0.4851656780346597,0.44900806077108407,0.4565950704568856,0.46932252488942167,0.4087345399095281,0.5847050323937963,0.42770302068343086,0.5342946923675392,0.5236281078385562,0.3684710278835448,0.4095560226482542,0.4984251162386036,0.32978909975039866,0.5475711035441835,0.5116504314962025,0.5531986699202323,0.5414799329221424,0.3151617831484164,0.5083415738232187,0.5509101388042186,0.5249187097488871,0.3645929127761341,0.5490800326116347,0.35151184402571345,0.4114552890730115,0.4105373416190942,0.5223360063082002,0.3701342214228426,0.37190288623871104,0.4989586372183097,0.40779577787372573,0.44505688239577523,0.3773123306387209,0.5301891550728293,0.5734983134733683,0.4714640255055831,0.43907728056879575,0.40919329055364245,0.32316199576608345,0.5172056822242277,0.5347014576680937,0.3718891450393396,0.4511287653923456,0.5336323738574408,0.3942432216948172,0.5076341836000843,0.47154135549020915,0.5130686539295789,0.4030632003533541,0.4106670003730622,0.4435768881859467,0.4679448911077841,0.5212352303664941,0.44758856753307436,0.5248204433026736,0.5065490593337604,0.5498034765299575,0.5075948330797198,0.3186252385119814,0.4836286237549185,0.4032991332998151,0.4949381585634239,0.6133246814991342,0.48297422072608154,0.33049664544677454,0.38210312331167284,0.410535651429152,0.33680585205313174,0.4701440068880681,0.5290684057133656,0.4486201608313269,0.3180287118888157,0.41977895938408155,0.3491829790343774,0.5425980828618654,0.5398481781730808,0.5134127339672573,0.3813223335840948,0.3725753111585211,0.36184085891082607,0.4502713723639013,0.46677673554010685,0.5424987479988386,0.4086448308170967,0.36329006101845784,0.3889307810512182,0.40235110201335683,0.34983857928076034,0.3975649748069731,0.4474209398100189,0.36269386996699626,0.5023104385126576,0.5267995119815797,0.47940141288489607,0.5361545526169285,0.4193756306964411,0.391168720174934,0.43308701650958903,0.5791822315057684,0.4756276311028867,0.40286662345813407,0.3411538008609244,0.5861082171483765,0.5246357051010518,0.42496733969970024,0.432339121383279,0.3770779618906738,0.35134800164082136,0.451074975096474,0.5780910958377727,0.5624362741845378,0.4048498713687559,0.5700578874536862,0.4301264671551981,0.3522103553808572,0.5197713270717644,0.35892113306418183,0.3768973213358824,0.5532898515722388,0.46382818604434456,0.48810550545673814
R2167020,0.4421771390772398,0.5119050136992239,0.4818842006015279,0.5106813668511782,0.3729805840653208,0.45463456505731886,0.48213085026160846,0.4680695596325087,0.45786722510763583,0.4567914713028857,0.44917365633912393,0.4411528774403361,0.5139955600857183,0.4131582644189319,0.48728834935007853,0.4741877159228705,0.4023293199625318,0.42237865829031634,0.4774743328656957,0.3931416216297203,0.4946378140025193,0.4744754656019588,0.4834753116694555,0.48592681855976627,0.3882169845813718,0.4670694746533551,0.4836182555237122,0.47443225524771815,0.4229609371682877,0.4932404233263841,0.4092521603683169,0.4363866290243493,0.4343302658082978,0.4830591839664573,0.42188786271623274,0.4236379020388254,0.47480835681012995,0.4393941641630975,0.44819217503060266,0.41244615807294466,0.4835628864201657,0.5034496157967969,0.4669245394668939,0.4534093175504522,0.43947563657511024,0.3960993712513745,0.48662000460569516,0.47612406932509743,0.43099954729781187,0.43852792077381125,0.48008009402513374,0.4178334030426621,0.4700489552931655,0.46489790498501354,0.479355563205511,0.43226701199226414,0.4359960058448299,0.4546691837341711,0.45697200311506186,0.46804354882839205,0.45195382340018153,0.4727081801451498,0.4596974134244792,0.48681224096556297,0.4760728663772348,0.3836573853537687,0.4601164159565207,0.4426732240918408,0.4613109329664567,0.5275312170678624,0.4691734732636684,0.40046077368073846,0.42100568149481077,0.43877839332017055,0.4054768427713027,0.4608526615419443,0.4760902329874543,0.459306054370993,0.38261304780213573,0.44134206232480544,0.413128006825653,0.4825414612595961,0.4796889501397594,0.4736619129726262,0.42232175725968013,0.4113664724210685,0.40209414944367367,0.4557258355887376,0.45782090493855065,0.4890248715172795,0.42879802506851483,0.4095777602850588,0.41920048369279983,0.4375717658454746,0.4125215675035392,0.42569902469790816,0.4448687658782068,0.42262091561324777,0.47128778909950314,0.48130732919642494,0.4658800253470929,0.48465087566584164,0.43659596172522164,0.43048897687056387,0.4395999553236864,0.5054366790805503,0.4606135848827875,0.4306301058653063,0.3947329232505066,0.5172188919306615,0.48789892464680845,0.44052868930022354,0.43781182712072697,0.42487581258032864,0.4071270439379165,0.44703514181985154,0.5058921180185977,0.4996433414727705,0.43192000960609894,0.5039223183161256,0.43902081988848346,0.40266098778845083,0.4801577377819588,0.4157133917260355,0.41941709806732774,0.4892065158618705,0.4548902467911098,0.4592504393390511
R4480046,0.4357533344534677,0.49283790332687527,0.4649077133897895,0.5132898476677628,0.3356357324450785,0.45314945724178834,0.459779875499152,0.4785277230008862,0.47510247229589675,0.46943433242294313,0.43901919992304156,0.46748183994297265,0.5155904905022335,0.3552175219519807,0.48859719568234267,0.4517929570981344,0.3817057421072285,0.4007984953986954,0.488161443514362,0.39137642840900044,0.4880033003482487,0.4637897246321452,0.45033872687365617,0.4737983809850681,0.3860688372989748,0.44916567976834215,0.4638963053780881,0.45746828743101686,0.4522077563267388,0.4839021726090528,0.41131209643507755,0.4493307221313053,0.439698541085682,0.48484936946969703,0.43295833359433145,0.4411825379931296,0.47799097469577057,0.4547472570478527,0.4444373769960174,0.4017449755078798,0.47056469001866646,0.5007681502925242,0.4798465305331266,0.4693699405602091,0.4604195554623291,0.40446585686344694,0.4918295272305761,0.44729330981216964,0.4650851353979783,0.41811427908324494,0.4560720490720796,0.4009814147786682,0.4484925500369335,0.47105946038095287,0.47821572006449703,0.4413691305393748,0.44055682343881614,0.47230083679023793,0.4534146507987449,0.4365062609309144,0.4584678032750653,0.4445784906614102,0.42866742750062375,0.46213860442242705,0.47520575029648077,0.3670035839017278,0.44327090300052985,0.4657086582491741,0.44148636086666915,0.5288821925047765,0.4708302707196056,0.4070559991512513,0.4228047489508511,0.4472509431658172,0.4219502330094416,0.45995733796403654,0.4605322369569167,0.48012889369527295,0.3643627348234055,0.45326108227185596,0.43171255465309377,0.4595268457170288,0.45512289680679396,0.4543763390983915,0.43318480770752243,0.40540060474140494,0.3848047503682309,0.46963593923289176,0.45975455249225516,0.48207478485267935,0.41701452592092,0.4065857046301675,0.41515102516503744,0.46339277207986446,0.43437914803230954,0.4210995558263664,0.4322541173374598,0.4509979221679332,0.4612522626480475,0.4732669062237357,0.47088103571755174,0.47862741827030364,0.44680872149145356,0.440683707068138,0.44183010742446444,0.4913505176177013,0.44705722143352045,0.43854725517563187,0.3816037464431476,0.525135479023592,0.4890816314967036,0.4369038178036214,0.43135453691799597,0.4437656733033675,0.4157359456730135,0.43887778720921256,0.4923154950215075,0.4898285667363236,0.4369715341741913,0.5051589837578425,0.4390805572959957,0.3934929645570016,0.471540284625846,0.4279312426986082,0.428965690981019,0.46507850636013304,0.4504444140988695,0.43643695106621055
R6411801,0.446049324411702,0.6830268963406175,0.5777550739071771,0.6255197736286815,0.26641043312304025,0.47493947670722303,0.5961906392189409,0.5001204645170934,0.44178484530453904,0.4480691017035362,0.4801788719500737,0.3782473612037611,0.6490976299054413,0.44053266788240875,0.5706145424896331,0.5640658569512329,0.3407643371210722,0.4070664235821353,0.5153668319510312,0.2733011252063962,0.599155739723247,0.5353964465824769,0.6127758418330675,0.588070186491927,0.25023384366673473,0.5380538561706284,0.5981341715731272,0.5599264229080477,0.2930688819288622,0.5954627719846769,0.3111436743738019,0.385643367142557,0.3955429804551786,0.5472295057226744,0.3314100428852544,0.32868602929164015,0.5234483168134019,0.37806867202938016,0.4436588103269686,0.34594992501477806,0.5679765051449807,0.6333718160331503,0.4708507765220798,0.43614462872029247,0.37930298376735333,0.26106003856196897,0.5483472685270261,0.5869208804112935,0.3248779950810031,0.45106102547236077,0.5867745323123528,0.38593096567512375,0.5524827022478047,0.49057414179226183,0.5503570772860211,0.36963038561050193,0.3952588888556513,0.4316060577299891,0.4781287284899973,0.5592355509001015,0.4340871522491179,0.5624197174905858,0.5436000812513149,0.6132076336828715,0.5310296788261161,0.2671007707872595,0.5012638624924585,0.3724142782438483,0.5221665620564762,0.6923455615014007,0.4925403872406174,0.2698402909722714,0.34106765550730567,0.3885526413768196,0.2705198004267738,0.4785571170853847,0.5723001649788357,0.44119522524621685,0.2646651322632472,0.40198558200741497,0.2918741320774995,0.5988538385707255,0.5947136582265763,0.5537736950821596,0.33674993233561723,0.3280850555830036,0.3293397016023593,0.44075760313655277,0.4679107948284265,0.58645315337615,0.3967542313370106,0.31956977021086125,0.3617831497611865,0.36009255608845175,0.3038717675495392,0.3653926752375964,0.44979237779413045,0.31609670063801665,0.5354961886622709,0.5638196053214118,0.47554220579989065,0.575151924577793,0.39426510074162874,0.358853109471099,0.4132833439695719,0.6535963820435283,0.49908103555922384,0.3664495533105748,0.2963187471666287,0.645416329554099,0.5573637393244815,0.41659219569572564,0.42378067278723036,0.3440702366972224,0.3000775041231423,0.44913561718515177,0.6368774145350894,0.6172986334701305,0.38015231724602727,0.6188768411746816,0.42604887949610304,0.31143486988124847,0.5509722093050343,0.3171360509315753,0.3344223639325827,0.6109399311338815,0.46828921489465175,0.5188525625402546
R4087581,0.43873607133298137,0.47488219871149906,0.45370417955363396,0.4859937902453926,0.3713124726138946,0.4543384786144774,0.44882675549542944,0.46851961104217105,0.46326228689258914,0.46305954033139196,0.4394740964745249,0.46005181965154096,0.49211280813838343,0.3826286506169557,0.47506506027215906,0.4426154701411769,0.3968812893688307,0.41650983844965445,0.479707586359677,0.41348221626202236,0.47074860265603363,0.45609687111824243,0.4389431227420095,0.4625852398831182,0.4154906594080595,0.44391066216148034,0.4646453794223033,0.45395097582385396,0.4616709623698381,0.46537068467497344,0.4291045269827368,0.4456596756199861,0.44245628328589093,0.47029450579902965,0.4426917962624585,0.4421041339831596,0.46787276718845716,0.45714668437987693,0.45450805242333203,0.42186933967393087,0.46892782306521846,0.4813813133594451,0.47735573642639256,0.4556337335913886,0.45028328279578417,0.4178841602445487,0.4829122591441853,0.4380987597888502,0.46644718473414837,0.41488521024199526,0.44716012905142205,0.4201582022241786,0.4445628993073991,0.4636888304518231,0.46233135037486517,0.4493516033324289,0.45357789497216194,0.46535845780269774,0.44621730877339294,0.4317852388853986,0.4647346681518699,0.4432636928441766,0.43135157927058404,0.4469821036874539,0.46246200324541215,0.3937855192819902,0.44661536654790207,0.463076182158749,0.43638730343973064,0.502076962178774,0.4680799184426322,0.41311190907969647,0.4442415380251092,0.4562535512858114,0.44038232714610437,0.46719668735311914,0.4477893845224958,0.4642283126248521,0.38697036088591324,0.45763961811203235,0.43505358714743364,0.45602762200796143,0.44445238632525974,0.45538139684354695,0.43462222828995745,0.4256860009334159,0.4077389487954494,0.4579710536578861,0.4618265858601427,0.47463813707794195,0.4355938616306428,0.42075063375358185,0.42558486397488626,0.462201220925156,0.4340069451306112,0.43489650887438724,0.43751780833377985,0.44939645896476,0.4573126858212137,0.46267899647221106,0.4616527629768344,0.463447957149225,0.4469790020970873,0.45164521332442537,0.449597219262074,0.4794433907441202,0.4549686517549766,0.4463686507204073,0.40386374962018057,0.5055153476775303,0.47101394901423377,0.4381988320436785,0.435022950008653,0.45199938388898975,0.42969530199546596,0.4445349843129684,0.4804715111321735,0.4761459640358671,0.4441376286029914,0.4781487819823907,0.4437245398782788,0.4163107539068486,0.4603170333033099,0.43853030406213034,0.4440471350431603,0.4529418385486371,0.4447883516888923,0.44853194961460646
R5374583,0.44909354866911183,0.6033488924178634,0.5315110327111264,0.5746761598268486,0.3092875764496183,0.46417500968281145,0.5412959423149353,0.49057791720016286,0.44592716354901574,0.45622642452242557,0.46195240699504836,0.40938981944854325,0.5907216917516588,0.4201255580816842,0.5371096647467285,0.5222225408884175,0.3616689061908845,0.40760679765852464,0.50581238883055,0.32557010897018623,0.5617373969800721,0.5045445415763546,0.550198550007179,0.5444354567480558,0.3148550227906734,0.5016726646180408,0.542277253085985,0.5211910038243746,0.35871837265933365,0.549175008721899,0.3552868132520882,0.40647573690071637,0.40560648874824473,0.5166112357953038,0.373035604764644,0.37000321173953266,0.4996923348074664,0.4043892721448436,0.4497993970374782,0.37982824693614425,0.5314079877710332,0.5715579611961783,0.4758060823112257,0.4449184647128337,0.4058464595987075,0.32190644236259874,0.5222999216123997,0.5297271512154517,0.37324966058816633,0.43486996813684264,0.5385658055489498,0.3922335758282808,0.5155251876597311,0.48098643176188977,0.5184604681915589,0.398951902017904,0.41452914162916676,0.4443851013483021,0.464311160528174,0.5101247276471721,0.44716548602664263,0.519704485805617,0.5012271238122167,0.5505491305119853,0.5053996030866921,0.31072452142354434,0.4836984676363828,0.40343962448308707,0.48898729652333306,0.6231749968484469,0.48038908563712995,0.32032335861543815,0.38419732289261893,0.42000021006527705,0.3382812912163265,0.47470262595147117,0.5222893929290036,0.45236661194630834,0.3061964870307475,0.4227969818335382,0.3384108675124002,0.5476115607615718,0.5383167748493287,0.5187763012519566,0.37328531747295296,0.36448127873997577,0.35332768888780525,0.4456215981042138,0.4664551026208212,0.5460963093687224,0.4110284821836103,0.3572584654604259,0.38503044576878853,0.3989085149395589,0.35108974566043316,0.3966846266158399,0.44472481676512343,0.3619662976431728,0.5116833908445984,0.5235956232881688,0.47473167223263774,0.530613587980911,0.4198906459807751,0.38811392471131156,0.42895032429856894,0.5854015871386867,0.4861794663121879,0.3901003800390997,0.3338504459097678,0.5969187995377411,0.5235660940750136,0.42453627539357747,0.4281958791083767,0.3827749376795452,0.3482042068746418,0.4497437058114204,0.5853420025072696,0.5659162647846079,0.40596786514541755,0.5655125115878199,0.43224882473766635,0.35326923909738595,0.5164718228776893,0.3606795324523938,0.3747170244070499,0.5505497936707289,0.4598369892308734,0.5016024697108948
R1721075,0.433731093783654,0.5077397716123138,0.476196010086371,0.5123886448289752,0.36101526052687677,0.45578044617209984,0.4731415473803239,0.46970032566119707,0.45868574231452286,0.45931758734878925,0.4548460197485826,0.44545098315333026,0.5151252220720991,0.40252340115914953,0.48799058719395816,0.47143233182859207,0.3964465539823895,0.4159264391663212,0.4790861026876258,0.39097648884657493,0.4887236998392588,0.47576463462047053,0.4751277373645253,0.48254132567133173,0.3928405676756916,0.4674664918640565,0.49014837549331114,0.47291912586420576,0.4375757497607325,0.4884174088235158,0.4056487807068938,0.4393026028995691,0.4329321211492468,0.4861623781538289,0.4213062038796083,0.42773616554815436,0.472715121622063,0.44382739373009844,0.4485523284679443,0.4147329158899158,0.4813407741548184,0.5047244892707579,0.47054440810442916,0.4530153340832983,0.44208489844046456,0.398315514146542,0.48343590287219634,0.47096935168373,0.4403219928740579,0.4347741796556276,0.47014770162874747,0.4108267036617056,0.4586482618086866,0.46239636646660254,0.47590547617632806,0.43906126296187037,0.4411311045913536,0.461902923009745,0.45876408143030384,0.46382529616239415,0.4551035751215333,0.4683936948754882,0.45171780269612793,0.4763269721028207,0.47423176455448435,0.3788206325659948,0.4546215262575153,0.4485053526914157,0.45726762136076576,0.5252742925433344,0.4680139955989557,0.39956084944475156,0.4213917653108401,0.43708441686515814,0.4113920175030727,0.4620322557953273,0.4737651390796707,0.459789328779571,0.3768541627418098,0.4462383523753758,0.4187229832761177,0.4753857170114622,0.474277352313098,0.46695019465892174,0.4311678084820866,0.4152276838499501,0.4003462184648642,0.45896543505546017,0.45969913709118293,0.48927686499393225,0.4242616318360225,0.40903618372112455,0.42002069296964306,0.4459658375529218,0.4114850815602041,0.425853992865531,0.44251939253803274,0.42674572025492913,0.46677665924880124,0.4840127941822981,0.47163638678948017,0.4827144398744101,0.438537025506462,0.4326540828446919,0.4441019612846241,0.4992333729008955,0.4578535524298551,0.43802805278005197,0.39364754869232993,0.5208605347832849,0.482118250867286,0.43406283591304207,0.43903358227004163,0.42490634702338487,0.41096507133356047,0.4494411272060132,0.5037932943596346,0.49855088211448517,0.4326060287946658,0.5055969848463142,0.43899494239731435,0.39675536649048004,0.4779669040293337,0.41553553394465836,0.42754133389167204,0.47993506473562747,0.4515419832276741,0.45593915183314193
R3727306,0.43775044244456385,0.4831497996528586,0.46323681630582453,0.5013049661044529,0.3371209489323537,0.4571865771654929,0.4547479147660633,0.4854352574708996,0.46604567838505345,0.4691069463488971,0.4447802941018727,0.46698643756694835,0.5153804057431829,0.3682917408337905,0.4858508702774676,0.44375944993949895,0.3826784865382293,0.4038697615182693,0.4877357550398891,0.3956562356832217,0.4826449887527745,0.46294609525169417,0.44501890271957356,0.47366602842576966,0.3989261760354135,0.44538952789509556,0.4781647977585411,0.46163308763238653,0.4523905763369493,0.47112946931921573,0.412722627301348,0.4457708923671233,0.43628658006508486,0.4780816883969745,0.43369960597939594,0.4360748194768176,0.476997853142503,0.45530283693540224,0.450723316806866,0.41394893796033866,0.47255737681884247,0.5003602766609595,0.48134144164243553,0.4641842223023891,0.4500649671278814,0.4042432868374342,0.48983535744711354,0.4405784154208232,0.4623977675662564,0.4047914265206574,0.4474772301511241,0.4087370677974079,0.4480086718187294,0.4726204800103247,0.47364872779994316,0.4434108869678825,0.45382130955405275,0.4719643928549047,0.452034961008312,0.43180868659777366,0.4637798966136547,0.44270773882320846,0.42680490251099173,0.45353591899342444,0.4696712645089744,0.36984044824302315,0.4405572636324536,0.46355208413062504,0.4392003567401823,0.525778365222899,0.465993807244778,0.3981247355476637,0.427693436113567,0.4453385255298545,0.4282263840298321,0.46627090316604075,0.46022080474008314,0.4745820779289143,0.36250589901647823,0.45966708321742644,0.42774852348445297,0.4581703083821697,0.45152910386858475,0.4573875306582052,0.42976980342033544,0.406420827329422,0.39544377657021107,0.46138749209061275,0.46488297700264125,0.48384028920105876,0.4207692722082966,0.4058554272146365,0.4146422868439913,0.4625443907349344,0.4329465441669538,0.4249773877822272,0.4338339412831063,0.4469641609287195,0.4632060276193387,0.4746779835429864,0.46541086227246375,0.47284067936588325,0.44431720610527947,0.44194232671580214,0.4481999834625462,0.49636732749913454,0.4536578667544617,0.4369266013048422,0.383922235009167,0.5295377564643331,0.4817973325020596,0.4320665920462322,0.4335572153986318,0.4474488988059566,0.4220340305631877,0.44440606100735724,0.4909720935874378,0.4881938467109079,0.440805925810091,0.49287677192947543,0.4430511619751327,0.38882090789611545,0.47288088124126043,0.43571857082471327,0.4359834604599213,0.4567804397295052,0.440571017889392,0.44862326587929824
R9047934,0.4403957758579796,0.5351298306836448,0.4925433366635003,0.5325228734275443,0.3394671513596974,0.4598975248869566,0.4957089467453764,0.47807195537010355,0.4579207615318301,0.45862068298829434,0.4499415149155576,0.43508630233152384,0.540319511313363,0.4018352725609892,0.5045782233199085,0.483072094454585,0.3841893907049322,0.41241952772526713,0.4899991315967983,0.3704699866987364,0.5179614215383338,0.4815474257622023,0.4949675591838801,0.5011798274170028,0.36406721657990637,0.47152524472056084,0.5013282956065797,0.4828163006869692,0.4086970222662996,0.5071220516687793,0.3916363140169923,0.42831928529572477,0.4264320910703276,0.49387119586902384,0.40495505158983147,0.4099816854599476,0.4810798695336688,0.43139474194953537,0.44649831652274197,0.4015477412939415,0.49399539479733195,0.5266755368525157,0.472781030907892,0.452225708568967,0.43262702794017677,0.3724442314078591,0.49902514967219147,0.4849276150614074,0.42196735245976214,0.42806631668789646,0.4908256029919414,0.40413534089024417,0.47742537913316774,0.46898448980727436,0.4898256230825079,0.4258852266682022,0.4338008483756808,0.45758628531320195,0.4585870192991335,0.47326704316838175,0.4554009201307536,0.4806627338620182,0.4629754404878992,0.4997852589830846,0.48570892876601857,0.3566380708575932,0.46214521989778873,0.4396706481661707,0.46444776347806327,0.560083844052843,0.4742193249406323,0.37489455457496373,0.4093931188965833,0.43703856763497384,0.389560640310415,0.46681339611270944,0.48362756459658085,0.4646775550442684,0.34891524180877975,0.4391927067476825,0.39130290475086726,0.4955291121791703,0.4951286812020046,0.48372852549939466,0.41051761055277014,0.395145236649697,0.38407284127849967,0.4580693464993919,0.46210001811352985,0.5057709361515793,0.4167671453360781,0.38928282669109415,0.40546387337383416,0.4313798804381903,0.39575821851904736,0.417815391164066,0.44085021945329744,0.40705533070153965,0.4823453817258899,0.4952838728859948,0.4688296867697984,0.4983222613055622,0.43505740971803947,0.41998514518289193,0.4373305254182256,0.5282707456785016,0.4674498197345103,0.4175168001399165,0.36818766790752055,0.5471441568477681,0.4986243227800473,0.4338955068896759,0.43650052473573225,0.41628571710163564,0.3909582461173994,0.4473819386753325,0.5305830462222161,0.5226204732419231,0.4235901314624613,0.5249966112271849,0.43837350464670344,0.3822576389019856,0.49147147912258554,0.4010089568776651,0.4091123281881337,0.5016093333924397,0.45230761983792805,0.46717406283267965
