,variable,value,var_cat,category
3636,CT-CT,287,CT-CT,links
3637,CT-CT,400,CT-CT,links
3638,CT-CT,329,CT-CT,links
3639,CT-CT,250,CT-CT,links
3640,CT-CT,250,CT-CT,links
3641,CT-CT,369,CT-CT,links
3642,CT-CT,383,CT-CT,links
3643,CT-CT,375,CT-CT,links
3644,CT-CT,338,CT-CT,links
3645,CT-CT,359,CT-CT,links
3646,CT-CT,264,CT-CT,links
3647,CT-CT,235,CT-CT,links
3648,CT-CT,323,CT-CT,links
3649,CT-CT,268,CT-CT,links
3650,CT-CT,61,CT-CT,links
3651,CT-CT,440,CT-CT,links
3652,CT-CT,281,CT-CT,links
3653,CT-CT,333,CT-CT,links
3654,CT-CT,190,CT-CT,links
3655,CT-CT,195,CT-CT,links
3656,CT-CT,14,CT-CT,links
3657,CT-CT,304,CT-CT,links
3658,CT-CT,351,CT-CT,links
3659,CT-CT,227,CT-CT,links
3660,CT-CT,338,CT-CT,links
3661,CT-CT,359,CT-CT,links
3662,CT-CT,47,CT-CT,links
3663,CT-CT,161,CT-CT,links
3664,CT-CT,63,CT-CT,links
3665,CT-CT,351,CT-CT,links
3666,CT-CT,348,CT-CT,links
3667,CT-CT,183,CT-CT,links
3668,CT-CT,22,CT-CT,links
3669,CT-CT,11,CT-CT,links
3670,CT-CT,397,CT-CT,links
3671,CT-CT,401,CT-CT,links
3672,CT-CT,322,CT-CT,links
3673,CT-CT,337,CT-CT,links
3674,CT-CT,288,CT-CT,links
3675,CT-CT,416,CT-CT,links
3676,CT-CT,237,CT-CT,links
3677,CT-CT,373,CT-CT,links
3678,CT-CT,426,CT-CT,links
3679,CT-CT,172,CT-CT,links
3680,CT-CT,371,CT-CT,links
3681,CT-CT,93,CT-CT,links
3682,CT-CT,293,CT-CT,links
3683,CT-CT,364,CT-CT,links
3684,CT-CT,201,CT-CT,links
3685,CT-CT,224,CT-CT,links
3686,CT-CT,93,CT-CT,links
3687,CT-CT,213,CT-CT,links
3688,CT-CT,393,CT-CT,links
3689,CT-CT,51,CT-CT,links
3690,CT-CT,395,CT-CT,links
3691,CT-CT,360,CT-CT,links
3692,CT-CT,374,CT-CT,links
3693,CT-CT,402,CT-CT,links
3694,CT-CT,328,CT-CT,links
3695,CT-CT,329,CT-CT,links
3696,CT-CT,298,CT-CT,links
3697,CT-CT,155,CT-CT,links
3698,CT-CT,443,CT-CT,links
3699,CT-CT,275,CT-CT,links
3700,CT-CT,49,CT-CT,links
3701,CT-CT,336,CT-CT,links
3702,CT-CT,283,CT-CT,links
3703,CT-CT,313,CT-CT,links
3704,CT-CT,398,CT-CT,links
3705,CT-CT,409,CT-CT,links
3706,CT-CT,372,CT-CT,links
3707,CT-CT,380,CT-CT,links
3708,CT-CT,374,CT-CT,links
3709,CT-CT,387,CT-CT,links
3710,CT-CT,199,CT-CT,links
3711,CT-CT,236,CT-CT,links
3712,CT-CT,194,CT-CT,links
3713,CT-CT,199,CT-CT,links
3714,CT-CT,410,CT-CT,links
3715,CT-CT,151,CT-CT,links
3716,CT-CT,394,CT-CT,links
3717,CT-CT,436,CT-CT,links
3718,CT-CT,194,CT-CT,links
3719,CT-CT,344,CT-CT,links
3720,CT-CT,179,CT-CT,links
3721,CT-CT,439,CT-CT,links
3722,CT-CT,356,CT-CT,links
3723,CT-CT,393,CT-CT,links
3724,CT-CT,366,CT-CT,links
3725,CT-CT,273,CT-CT,links
3726,CT-CT,273,CT-CT,links
3727,CT-CT,377,CT-CT,links
3728,CT-CT,201,CT-CT,links
3729,CT-CT,427,CT-CT,links
3730,CT-CT,28,CT-CT,links
3731,CT-CT,348,CT-CT,links
3732,CT-CT,341,CT-CT,links
3733,CT-CT,119,CT-CT,links
3734,CT-CT,7,CT-CT,links
3735,CT-CT,10,CT-CT,links
3736,CT-CT,227,CT-CT,links
3737,CT-CT,248,CT-CT,links
3738,CT-CT,372,CT-CT,links
3739,CT-CT,335,CT-CT,links
3740,CT-CT,299,CT-CT,links
3741,CT-CT,184,CT-CT,links
3742,CT-CT,193,CT-CT,links
3743,CT-CT,380,CT-CT,links
3744,CT-CT,62,CT-CT,links
3745,CT-CT,97,CT-CT,links
3746,CT-CT,328,CT-CT,links
3747,CT-CT,328,CT-CT,links
3748,CT-CT,251,CT-CT,links
3749,CT-CT,425,CT-CT,links
3750,CT-CT,416,CT-CT,links
3751,CT-CT,317,CT-CT,links
3752,CT-CT,371,CT-CT,links
3753,CT-CT,439,CT-CT,links
3754,CT-CT,333,CT-CT,links
3755,CT-CT,162,CT-CT,links
3756,CT-CT,199,CT-CT,links
3757,CT-CT,1,CT-CT,links
3758,CT-CT,337,CT-CT,links
3759,CT-CT,33,CT-CT,links
3760,CT-CT,118,CT-CT,links
3761,CT-CT,306,CT-CT,links
3762,CT-CT,61,CT-CT,links
3763,CT-CT,400,CT-CT,links
3764,CT-CT,311,CT-CT,links
3765,CT-CT,369,CT-CT,links
3766,CT-CT,267,CT-CT,links
3767,CT-CT,160,CT-CT,links
3768,CT-CT,336,CT-CT,links
3769,CT-CT,371,CT-CT,links
3770,CT-CT,198,CT-CT,links
3771,CT-CT,291,CT-CT,links
3772,CT-CT,279,CT-CT,links
3773,CT-CT,241,CT-CT,links
3774,CT-CT,389,CT-CT,links
3775,CT-CT,434,CT-CT,links
3776,CT-CT,316,CT-CT,links
3777,CT-CT,190,CT-CT,links
3778,CT-CT,270,CT-CT,links
3779,CT-CT,324,CT-CT,links
3780,CT-CT,359,CT-CT,links
3781,CT-CT,355,CT-CT,links
3782,CT-CT,356,CT-CT,links
3783,CT-CT,397,CT-CT,links
3784,CT-CT,385,CT-CT,links
3785,CT-CT,370,CT-CT,links
3786,CT-CT,392,CT-CT,links
3787,CT-CT,411,CT-CT,links
3788,CT-CT,388,CT-CT,links
3789,CT-CT,389,CT-CT,links
3790,CT-CT,394,CT-CT,links
3791,CT-CT,378,CT-CT,links
3792,CT-CT,354,CT-CT,links
3793,CT-CT,108,CT-CT,links
3794,CT-CT,318,CT-CT,links
3795,CT-CT,307,CT-CT,links
3796,CT-CT,364,CT-CT,links
3797,CT-CT,145,CT-CT,links
3798,CT-CT,110,CT-CT,links
3799,CT-CT,239,CT-CT,links
3800,CT-CT,334,CT-CT,links
3801,CT-CT,384,CT-CT,links
3802,CT-CT,418,CT-CT,links
3803,CT-CT,405,CT-CT,links
3804,CT-CT,245,CT-CT,links
3805,CT-CT,251,CT-CT,links
3806,CT-CT,371,CT-CT,links
3807,CT-CT,402,CT-CT,links
3808,CT-CT,369,CT-CT,links
3809,CT-CT,429,CT-CT,links
3810,CT-CT,385,CT-CT,links
3811,CT-CT,198,CT-CT,links
3812,CT-CT,422,CT-CT,links
3813,CT-CT,389,CT-CT,links
3814,CT-CT,274,CT-CT,links
3815,CT-CT,297,CT-CT,links
3816,CT-CT,308,CT-CT,links
3817,CT-CT,289,CT-CT,links
3818,CT-CT,166,CT-CT,links
3819,CT-CT,281,CT-CT,links
3820,CT-CT,403,CT-CT,links
3821,CT-CT,178,CT-CT,links
3822,CT-CT,328,CT-CT,links
3823,CT-CT,154,CT-CT,links
3824,CT-CT,376,CT-CT,links
3825,CT-CT,72,CT-CT,links
3826,CT-CT,10,CT-CT,links
3827,CT-CT,342,CT-CT,links
3828,CT-CT,114,CT-CT,links
3829,CT-CT,343,CT-CT,links
3830,CT-CT,81,CT-CT,links
3831,CT-CT,13,CT-CT,links
3832,CT-CT,201,CT-CT,links
3833,CT-CT,413,CT-CT,links
3834,CT-CT,318,CT-CT,links
3835,CT-CT,305,CT-CT,links
3836,CT-CT,280,CT-CT,links
3837,CT-CT,339,CT-CT,links
3838,CT-CT,134,CT-CT,links
3839,CT-CT,397,CT-CT,links
3840,CT-CT,391,CT-CT,links
3841,CT-CT,341,CT-CT,links
3842,CT-CT,276,CT-CT,links
3843,CT-CT,353,CT-CT,links
3844,CT-CT,63,CT-CT,links
3845,CT-CT,263,CT-CT,links
3846,CT-CT,132,CT-CT,links
3847,CT-CT,27,CT-CT,links
3848,CT-CT,452,CT-CT,links
3849,CT-CT,205,CT-CT,links
3850,CT-CT,361,CT-CT,links
3851,CT-CT,426,CT-CT,links
3852,CT-CT,288,CT-CT,links
3853,CT-CT,222,CT-CT,links
3854,CT-CT,41,CT-CT,links
3855,CT-CT,280,CT-CT,links
3856,CT-CT,413,CT-CT,links
3857,CT-CT,258,CT-CT,links
3858,CT-CT,438,CT-CT,links
3859,CT-CT,221,CT-CT,links
3860,CT-CT,137,CT-CT,links
3861,CT-CT,387,CT-CT,links
3862,CT-CT,271,CT-CT,links
3863,CT-CT,7,CT-CT,links
3864,CT-CT,331,CT-CT,links
3865,CT-CT,128,CT-CT,links
3866,CT-CT,114,CT-CT,links
3867,CT-CT,372,CT-CT,links
3868,CT-CT,159,CT-CT,links
3869,CT-CT,427,CT-CT,links
3870,CT-CT,142,CT-CT,links
3871,CT-CT,105,CT-CT,links
3872,CT-CT,405,CT-CT,links
3873,CT-CT,461,CT-CT,links
3874,CT-CT,395,CT-CT,links
3875,CT-CT,9,CT-CT,links
3876,CT-CT,269,CT-CT,links
3877,CT-CT,146,CT-CT,links
3878,CT-CT,434,CT-CT,links
3879,CT-CT,393,CT-CT,links
3880,CT-CT,240,CT-CT,links
3881,CT-CT,1,CT-CT,links
3882,CT-CT,435,CT-CT,links
3883,CT-CT,61,CT-CT,links
3884,CT-CT,442,CT-CT,links
3885,CT-CT,350,CT-CT,links
3886,CT-CT,398,CT-CT,links
3887,CT-CT,178,CT-CT,links
3888,CT-CT,123,CT-CT,links
3889,CT-CT,208,CT-CT,links
3890,CT-CT,171,CT-CT,links
3891,CT-CT,268,CT-CT,links
3892,CT-CT,278,CT-CT,links
3893,CT-CT,145,CT-CT,links
3894,CT-CT,315,CT-CT,links
3895,CT-CT,362,CT-CT,links
3896,CT-CT,402,CT-CT,links
3897,CT-CT,353,CT-CT,links
3898,CT-CT,140,CT-CT,links
3899,CT-CT,191,CT-CT,links
3900,CT-CT,272,CT-CT,links
3901,CT-CT,397,CT-CT,links
3902,CT-CT,355,CT-CT,links
3903,CT-CT,359,CT-CT,links
3904,CT-CT,348,CT-CT,links
3905,CT-CT,425,CT-CT,links
3906,CT-CT,359,CT-CT,links
3907,CT-CT,342,CT-CT,links
3908,CT-CT,420,CT-CT,links
3909,CT-CT,378,CT-CT,links
3910,CT-CT,428,CT-CT,links
3911,CT-CT,225,CT-CT,links
3912,CT-CT,261,CT-CT,links
3913,CT-CT,393,CT-CT,links
3914,CT-CT,190,CT-CT,links
3915,CT-CT,94,CT-CT,links
3916,CT-CT,342,CT-CT,links
3917,CT-CT,405,CT-CT,links
3918,CT-CT,414,CT-CT,links
3919,CT-CT,440,CT-CT,links
3920,CT-CT,34,CT-CT,links
3921,CT-CT,369,CT-CT,links
3922,CT-CT,166,CT-CT,links
3923,CT-CT,222,CT-CT,links
3924,CT-CT,224,CT-CT,links
3925,CT-CT,366,CT-CT,links
3926,CT-CT,365,CT-CT,links
3927,CT-CT,251,CT-CT,links
3928,CT-CT,422,CT-CT,links
3929,CT-CT,320,CT-CT,links
3930,CT-CT,24,CT-CT,links
3931,CT-CT,217,CT-CT,links
3932,CT-CT,282,CT-CT,links
3933,CT-CT,343,CT-CT,links
3934,CT-CT,434,CT-CT,links
3935,CT-CT,386,CT-CT,links
3936,CT-CT,379,CT-CT,links
3937,CT-CT,322,CT-CT,links
3938,CT-CT,119,CT-CT,links
3939,CT-CT,320,CT-CT,links
3940,CT-CT,337,CT-CT,links
3941,CT-CT,180,CT-CT,links
3942,CT-CT,221,CT-CT,links
3943,CT-CT,111,CT-CT,links
3944,CT-CT,329,CT-CT,links
3945,CT-CT,82,CT-CT,links
3946,CT-CT,363,CT-CT,links
3947,CT-CT,422,CT-CT,links
3948,CT-CT,137,CT-CT,links
3949,CT-CT,150,CT-CT,links
3950,CT-CT,417,CT-CT,links
3951,CT-CT,291,CT-CT,links
3952,CT-CT,378,CT-CT,links
3953,CT-CT,306,CT-CT,links
3954,CT-CT,21,CT-CT,links
3955,CT-CT,52,CT-CT,links
3956,CT-CT,305,CT-CT,links
3957,CT-CT,270,CT-CT,links
3958,CT-CT,342,CT-CT,links
3959,CT-CT,390,CT-CT,links
3960,CT-CT,383,CT-CT,links
3961,CT-CT,400,CT-CT,links
3962,CT-CT,82,CT-CT,links
3963,CT-CT,397,CT-CT,links
3964,CT-CT,24,CT-CT,links
3965,CT-CT,293,CT-CT,links
3966,CT-CT,343,CT-CT,links
3967,CT-CT,421,CT-CT,links
3968,CT-CT,156,CT-CT,links
3969,CT-CT,394,CT-CT,links
3970,CT-CT,115,CT-CT,links
3971,CT-CT,245,CT-CT,links
3972,CT-CT,335,CT-CT,links
3973,CT-CT,42,CT-CT,links
3974,CT-CT,432,CT-CT,links
3975,CT-CT,399,CT-CT,links
3976,CT-CT,227,CT-CT,links
3977,CT-CT,224,CT-CT,links
3978,CT-CT,157,CT-CT,links
3979,CT-CT,405,CT-CT,links
3980,CT-CT,7,CT-CT,links
3981,CT-CT,257,CT-CT,links
3982,CT-CT,306,CT-CT,links
3983,CT-CT,386,CT-CT,links
3984,CT-CT,269,CT-CT,links
3985,CT-CT,72,CT-CT,links
3986,CT-CT,393,CT-CT,links
3987,CT-CT,1,CT-CT,links
3988,CT-CT,339,CT-CT,links
3989,CT-CT,433,CT-CT,links
3990,CT-CT,368,CT-CT,links
3991,CT-CT,365,CT-CT,links
3992,CT-CT,183,CT-CT,links
3993,CT-CT,255,CT-CT,links
3994,CT-CT,221,CT-CT,links
3995,CT-CT,370,CT-CT,links
3996,CT-CT,366,CT-CT,links
3997,CT-CT,301,CT-CT,links
3998,CT-CT,23,CT-CT,links
3999,CT-CT,12,CT-CT,links
4000,CT-CT,87,CT-CT,links
4001,CT-CT,29,CT-CT,links
4002,CT-CT,182,CT-CT,links
4003,CT-CT,127,CT-CT,links
4004,CT-CT,382,CT-CT,links
4005,CT-CT,243,CT-CT,links
4006,CT-CT,434,CT-CT,links
4007,CT-CT,463,CT-CT,links
4008,CT-CT,374,CT-CT,links
4009,CT-CT,248,CT-CT,links
4010,CT-CT,335,CT-CT,links
4011,CT-CT,390,CT-CT,links
4012,CT-CT,262,CT-CT,links
4013,CT-CT,389,CT-CT,links
4014,CT-CT,274,CT-CT,links
4015,CT-CT,179,CT-CT,links
4016,CT-CT,187,CT-CT,links
4017,CT-CT,404,CT-CT,links
4018,CT-CT,15,CT-CT,links
4019,CT-CT,233,CT-CT,links
4020,CT-CT,147,CT-CT,links
4021,CT-CT,408,CT-CT,links
4022,CT-CT,331,CT-CT,links
4023,CT-CT,403,CT-CT,links
4024,CT-CT,461,CT-CT,links
4025,CT-CT,3,CT-CT,links
4026,CT-CT,142,CT-CT,links
4027,CT-CT,400,CT-CT,links
4028,CT-CT,451,CT-CT,links
4029,CT-CT,198,CT-CT,links
4030,CT-CT,131,CT-CT,links
4031,CT-CT,11,CT-CT,links
4032,CT-CT,427,CT-CT,links
4033,CT-CT,373,CT-CT,links
4034,CT-CT,350,CT-CT,links
4035,CT-CT,294,CT-CT,links
4036,CT-CT,144,CT-CT,links
4037,CT-CT,386,CT-CT,links
4038,CT-CT,255,CT-CT,links
4039,CT-CT,298,CT-CT,links
4040,CT-CT,347,CT-CT,links
4041,CT-CT,362,CT-CT,links
4042,CT-CT,356,CT-CT,links
4043,CT-CT,436,CT-CT,links
4044,CT-CT,170,CT-CT,links
4045,CT-CT,383,CT-CT,links
4046,CT-CT,178,CT-CT,links
4047,CT-CT,382,CT-CT,links
4048,CT-CT,364,CT-CT,links
4049,CT-CT,86,CT-CT,links
4050,CT-CT,100,CT-CT,links
4051,CT-CT,374,CT-CT,links
4052,CT-CT,408,CT-CT,links
4053,CT-CT,363,CT-CT,links
4054,CT-CT,81,CT-CT,links
4055,CT-CT,420,CT-CT,links
4056,CT-CT,310,CT-CT,links
4057,CT-CT,96,CT-CT,links
4058,CT-CT,372,CT-CT,links
4059,CT-CT,318,CT-CT,links
4060,CT-CT,313,CT-CT,links
4061,CT-CT,355,CT-CT,links
4062,CT-CT,304,CT-CT,links
4063,CT-CT,452,CT-CT,links
4064,CT-CT,63,CT-CT,links
4065,CT-CT,433,CT-CT,links
4066,CT-CT,12,CT-CT,links
4067,CT-CT,8,CT-CT,links
4068,CT-CT,174,CT-CT,links
4069,CT-CT,354,CT-CT,links
4070,CT-CT,129,CT-CT,links
4071,CT-CT,251,CT-CT,links
4072,CT-CT,367,CT-CT,links
4073,CT-CT,372,CT-CT,links
4074,CT-CT,183,CT-CT,links
4075,CT-CT,393,CT-CT,links
4076,CT-CT,376,CT-CT,links
4077,CT-CT,343,CT-CT,links
4078,CT-CT,289,CT-CT,links
4079,CT-CT,398,CT-CT,links
4080,CT-CT,378,CT-CT,links
4081,CT-CT,233,CT-CT,links
4082,CT-CT,39,CT-CT,links
4083,CT-CT,346,CT-CT,links
4084,CT-CT,391,CT-CT,links
4085,CT-CT,181,CT-CT,links
4086,CT-CT,350,CT-CT,links
4087,CT-CT,373,CT-CT,links
4088,CT-TF,378,CT-TF,links
4089,CT-TF,390,CT-TF,links
4090,CT-TF,360,CT-TF,links
4091,CT-TF,400,CT-TF,links
4092,CT-TF,416,CT-TF,links
4093,CT-TF,378,CT-TF,links
4094,CT-TF,378,CT-TF,links
4095,CT-TF,378,CT-TF,links
4096,CT-TF,351,CT-TF,links
4097,CT-TF,486,CT-TF,links
4098,CT-TF,400,CT-TF,links
4099,CT-TF,390,CT-TF,links
4100,CT-TF,375,CT-TF,links
4101,CT-TF,351,CT-TF,links
4102,CT-TF,500,CT-TF,links
4103,CT-TF,475,CT-TF,links
4104,CT-TF,324,CT-TF,links
4105,CT-TF,598,CT-TF,links
4106,CT-TF,432,CT-TF,links
4107,CT-TF,351,CT-TF,links
4108,CT-TF,546,CT-TF,links
4109,CT-TF,338,CT-TF,links
4110,CT-TF,475,CT-TF,links
4111,CT-TF,364,CT-TF,links
4112,CT-TF,500,CT-TF,links
4113,CT-TF,312,CT-TF,links
4114,CT-TF,400,CT-TF,links
4115,CT-TF,322,CT-TF,links
4116,CT-TF,364,CT-TF,links
4117,CT-TF,378,CT-TF,links
4118,CT-TF,432,CT-TF,links
4119,CT-TF,324,CT-TF,links
4120,CT-TF,315,CT-TF,links
4121,CT-TF,378,CT-TF,links
4122,CT-TF,364,CT-TF,links
4123,CT-TF,350,CT-TF,links
4124,CT-TF,364,CT-TF,links
4125,CT-TF,391,CT-TF,links
4126,CT-TF,414,CT-TF,links
4127,CT-TF,432,CT-TF,links
4128,CT-TF,520,CT-TF,links
4129,CT-TF,351,CT-TF,links
4130,CT-TF,432,CT-TF,links
4131,CT-TF,286,CT-TF,links
4132,CT-TF,350,CT-TF,links
4133,CT-TF,390,CT-TF,links
4134,CT-TF,500,CT-TF,links
4135,CT-TF,364,CT-TF,links
4136,CT-TF,338,CT-TF,links
4137,CT-TF,368,CT-TF,links
4138,CT-TF,336,CT-TF,links
4139,CT-TF,351,CT-TF,links
4140,CT-TF,416,CT-TF,links
4141,CT-TF,338,CT-TF,links
4142,CT-TF,432,CT-TF,links
4143,CT-TF,390,CT-TF,links
4144,CT-TF,378,CT-TF,links
4145,CT-TF,475,CT-TF,links
4146,CT-TF,390,CT-TF,links
4147,CT-TF,375,CT-TF,links
4148,CT-TF,418,CT-TF,links
4149,CT-TF,364,CT-TF,links
4150,CT-TF,338,CT-TF,links
4151,CT-TF,405,CT-TF,links
4152,CT-TF,450,CT-TF,links
4153,CT-TF,416,CT-TF,links
4154,CT-TF,486,CT-TF,links
4155,CT-TF,475,CT-TF,links
4156,CT-TF,390,CT-TF,links
4157,CT-TF,364,CT-TF,links
4158,CT-TF,368,CT-TF,links
4159,CT-TF,400,CT-TF,links
4160,CT-TF,276,CT-TF,links
4161,CT-TF,416,CT-TF,links
4162,CT-TF,437,CT-TF,links
4163,CT-TF,450,CT-TF,links
4164,CT-TF,338,CT-TF,links
4165,CT-TF,390,CT-TF,links
4166,CT-TF,378,CT-TF,links
4167,CT-TF,468,CT-TF,links
4168,CT-TF,416,CT-TF,links
4169,CT-TF,405,CT-TF,links
4170,CT-TF,247,CT-TF,links
4171,CT-TF,378,CT-TF,links
4172,CT-TF,342,CT-TF,links
4173,CT-TF,378,CT-TF,links
4174,CT-TF,338,CT-TF,links
4175,CT-TF,351,CT-TF,links
4176,CT-TF,390,CT-TF,links
4177,CT-TF,378,CT-TF,links
4178,CT-TF,336,CT-TF,links
4179,CT-TF,312,CT-TF,links
4180,CT-TF,513,CT-TF,links
4181,CT-TF,408,CT-TF,links
4182,CT-TF,390,CT-TF,links
4183,CT-TF,405,CT-TF,links
4184,CT-TF,390,CT-TF,links
4185,CT-TF,432,CT-TF,links
4186,CT-TF,352,CT-TF,links
4187,CT-TF,324,CT-TF,links
4188,CT-TF,416,CT-TF,links
4189,CT-TF,442,CT-TF,links
4190,CT-TF,513,CT-TF,links
4191,CT-TF,324,CT-TF,links
4192,CT-TF,375,CT-TF,links
4193,CT-TF,364,CT-TF,links
4194,CT-TF,390,CT-TF,links
4195,CT-TF,375,CT-TF,links
4196,CT-TF,442,CT-TF,links
4197,CT-TF,432,CT-TF,links
4198,CT-TF,364,CT-TF,links
4199,CT-TF,432,CT-TF,links
4200,CT-TF,494,CT-TF,links
4201,CT-TF,336,CT-TF,links
4202,CT-TF,368,CT-TF,links
4203,CT-TF,378,CT-TF,links
4204,CT-TF,418,CT-TF,links
4205,CT-TF,400,CT-TF,links
4206,CT-TF,572,CT-TF,links
4207,CT-TF,400,CT-TF,links
4208,CT-TF,437,CT-TF,links
4209,CT-TF,432,CT-TF,links
4210,CT-TF,378,CT-TF,links
4211,CT-TF,442,CT-TF,links
4212,CT-TF,405,CT-TF,links
4213,CT-TF,312,CT-TF,links
4214,CT-TF,390,CT-TF,links
4215,CT-TF,546,CT-TF,links
4216,CT-TF,468,CT-TF,links
4217,CT-TF,338,CT-TF,links
4218,CT-TF,324,CT-TF,links
4219,CT-TF,338,CT-TF,links
4220,CT-TF,312,CT-TF,links
4221,CT-TF,442,CT-TF,links
4222,CT-TF,425,CT-TF,links
4223,CT-TF,336,CT-TF,links
4224,CT-TF,400,CT-TF,links
4225,CT-TF,425,CT-TF,links
4226,CT-TF,390,CT-TF,links
4227,CT-TF,351,CT-TF,links
4228,CT-TF,405,CT-TF,links
4229,CT-TF,405,CT-TF,links
4230,CT-TF,368,CT-TF,links
4231,CT-TF,312,CT-TF,links
4232,CT-TF,432,CT-TF,links
4233,CT-TF,500,CT-TF,links
4234,CT-TF,460,CT-TF,links
4235,CT-TF,338,CT-TF,links
4236,CT-TF,408,CT-TF,links
4237,CT-TF,351,CT-TF,links
4238,CT-TF,425,CT-TF,links
4239,CT-TF,416,CT-TF,links
4240,CT-TF,432,CT-TF,links
4241,CT-TF,416,CT-TF,links
4242,CT-TF,432,CT-TF,links
4243,CT-TF,351,CT-TF,links
4244,CT-TF,324,CT-TF,links
4245,CT-TF,390,CT-TF,links
4246,CT-TF,351,CT-TF,links
4247,CT-TF,360,CT-TF,links
4248,CT-TF,360,CT-TF,links
4249,CT-TF,378,CT-TF,links
4250,CT-TF,312,CT-TF,links
4251,CT-TF,312,CT-TF,links
4252,CT-TF,400,CT-TF,links
4253,CT-TF,450,CT-TF,links
4254,CT-TF,405,CT-TF,links
4255,CT-TF,414,CT-TF,links
4256,CT-TF,432,CT-TF,links
4257,CT-TF,378,CT-TF,links
4258,CT-TF,405,CT-TF,links
4259,CT-TF,390,CT-TF,links
4260,CT-TF,209,CT-TF,links
4261,CT-TF,375,CT-TF,links
4262,CT-TF,459,CT-TF,links
4263,CT-TF,425,CT-TF,links
4264,CT-TF,468,CT-TF,links
4265,CT-TF,312,CT-TF,links
4266,CT-TF,520,CT-TF,links
4267,CT-TF,364,CT-TF,links
4268,CT-TF,390,CT-TF,links
4269,CT-TF,294,CT-TF,links
4270,CT-TF,405,CT-TF,links
4271,CT-TF,378,CT-TF,links
4272,CT-TF,364,CT-TF,links
4273,CT-TF,375,CT-TF,links
4274,CT-TF,396,CT-TF,links
4275,CT-TF,432,CT-TF,links
4276,CT-TF,459,CT-TF,links
4277,CT-TF,468,CT-TF,links
4278,CT-TF,416,CT-TF,links
4279,CT-TF,375,CT-TF,links
4280,CT-TF,513,CT-TF,links
4281,CT-TF,324,CT-TF,links
4282,CT-TF,350,CT-TF,links
4283,CT-TF,390,CT-TF,links
4284,CT-TF,459,CT-TF,links
4285,CT-TF,468,CT-TF,links
4286,CT-TF,483,CT-TF,links
4287,CT-TF,324,CT-TF,links
4288,CT-TF,378,CT-TF,links
4289,CT-TF,405,CT-TF,links
4290,CT-TF,459,CT-TF,links
4291,CT-TF,432,CT-TF,links
4292,CT-TF,364,CT-TF,links
4293,CT-TF,364,CT-TF,links
4294,CT-TF,442,CT-TF,links
4295,CT-TF,456,CT-TF,links
4296,CT-TF,286,CT-TF,links
4297,CT-TF,468,CT-TF,links
4298,CT-TF,442,CT-TF,links
4299,CT-TF,364,CT-TF,links
4300,CT-TF,378,CT-TF,links
4301,CT-TF,416,CT-TF,links
4302,CT-TF,468,CT-TF,links
4303,CT-TF,345,CT-TF,links
4304,CT-TF,468,CT-TF,links
4305,CT-TF,416,CT-TF,links
4306,CT-TF,525,CT-TF,links
4307,CT-TF,324,CT-TF,links
4308,CT-TF,252,CT-TF,links
4309,CT-TF,378,CT-TF,links
4310,CT-TF,322,CT-TF,links
4311,CT-TF,450,CT-TF,links
4312,CT-TF,336,CT-TF,links
4313,CT-TF,432,CT-TF,links
4314,CT-TF,390,CT-TF,links
4315,CT-TF,525,CT-TF,links
4316,CT-TF,462,CT-TF,links
4317,CT-TF,378,CT-TF,links
4318,CT-TF,351,CT-TF,links
4319,CT-TF,260,CT-TF,links
4320,CT-TF,368,CT-TF,links
4321,CT-TF,400,CT-TF,links
4322,CT-TF,364,CT-TF,links
4323,CT-TF,390,CT-TF,links
4324,CT-TF,494,CT-TF,links
4325,CT-TF,375,CT-TF,links
4326,CT-TF,414,CT-TF,links
4327,CT-TF,364,CT-TF,links
4328,CT-TF,676,CT-TF,links
4329,CT-TF,325,CT-TF,links
4330,CT-TF,390,CT-TF,links
4331,CT-TF,416,CT-TF,links
4332,CT-TF,325,CT-TF,links
4333,CT-TF,416,CT-TF,links
4334,CT-TF,442,CT-TF,links
4335,CT-TF,416,CT-TF,links
4336,CT-TF,442,CT-TF,links
4337,CT-TF,364,CT-TF,links
4338,CT-TF,364,CT-TF,links
4339,CT-TF,350,CT-TF,links
4340,CT-TF,500,CT-TF,links
4341,CT-TF,390,CT-TF,links
4342,CT-TF,540,CT-TF,links
4343,CT-TF,390,CT-TF,links
4344,CT-TF,513,CT-TF,links
4345,CT-TF,351,CT-TF,links
4346,CT-TF,350,CT-TF,links
4347,CT-TF,486,CT-TF,links
4348,CT-TF,416,CT-TF,links
4349,CT-TF,456,CT-TF,links
4350,CT-TF,408,CT-TF,links
4351,CT-TF,378,CT-TF,links
4352,CT-TF,513,CT-TF,links
4353,CT-TF,364,CT-TF,links
4354,CT-TF,391,CT-TF,links
4355,CT-TF,390,CT-TF,links
4356,CT-TF,338,CT-TF,links
4357,CT-TF,500,CT-TF,links
4358,CT-TF,390,CT-TF,links
4359,CT-TF,432,CT-TF,links
4360,CT-TF,378,CT-TF,links
4361,CT-TF,442,CT-TF,links
4362,CT-TF,442,CT-TF,links
4363,CT-TF,378,CT-TF,links
4364,CT-TF,351,CT-TF,links
4365,CT-TF,416,CT-TF,links
4366,CT-TF,324,CT-TF,links
4367,CT-TF,351,CT-TF,links
4368,CT-TF,416,CT-TF,links
4369,CT-TF,494,CT-TF,links
4370,CT-TF,486,CT-TF,links
4371,CT-TF,390,CT-TF,links
